id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9007351,"Pilsen room, separate entrance w/private bathroom",47035703,Edwin,,Lower West Side,41.85368,-87.67508,Private room,62,2,265,2022-12-05,3.35,3,99,36,R19000047725
7509321,"Lively Wicker Park 2BR, Steps to Damen Blue Line",39290149,Vanessa & Charlie,,West Town,41.91217,-87.67626,Entire home/apt,79,1,299,2022-06-30,3.33,1,365,19,R18000036981
6528643,2bd/2b close to EL-shopping-dining-cafes,683529,Joe,,North Center,41.94342,-87.68121,Entire home/apt,178,2,58,2022-11-27,0.7,22,361,14,2209273
6528832,2BD/2BA  2 blks to EL-Lincoln Pk Zoo-walk to beach,683529,Joe,,Lincoln Park,41.91285,-87.63864,Entire home/apt,207,2,68,2022-11-20,0.84,22,363,16,2209280
9049864,Amazing Penthouse Skyline Views!,22247395,Kevin,,West Town,41.90882552243898,-87.67533105194283,Entire home/apt,575,32,293,2022-11-13,3.39,1,333,45,R17000017971
6528867,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,,Lincoln Park,41.91285,-87.63864,Entire home/apt,200,1,58,2022-11-26,0.72,22,361,25,2209281
6528967,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,,North Center,41.94078,-87.68115,Entire home/apt,194,2,42,2022-11-24,0.53,22,363,10,2209271
9078918,Amazing Condo steps from Wrigley Field!,40319547,Josh,,Lake View,41.94888,-87.65869,Entire home/apt,232,2,367,2022-12-11,4.31,8,72,34,2683850
6577697,Classic Meets Contemporary Logan SQ,30286559,Marco,,Logan Square,41.93129,-87.70828,Entire home/apt,175,7,4,2020-10-11,0.04,1,0,0,R17000015358
9113705,Sunny Condo Near Lake with Deck,47493046,Nina,,Uptown,41.95604,-87.65052,Entire home/apt,90,32,31,2019-07-01,0.37,1,0,0,City registration pending
7582520,"Cozy, Quiet, Garden Getaway!",1089952,Beth,,North Center,41.95936,-87.69084,Entire home/apt,100,2,363,2022-11-27,4.09,1,206,45,R17000014289
7583774,Comfy Room in Vintage WalkUp,4336170,Catrina,,Lincoln Park,41.92757,-87.66397,Private room,58,1,34,2022-12-04,0.38,1,238,13,R19000040978
6588681,Logan Square Studio,5212119,Mark,,Logan Square,41.93013,-87.70236,Entire home/apt,76,2,423,2022-12-17,4.6,1,319,60,R21000073239
6612044,Private suite in Lincoln Square,11581930,Beatrice,,Lincoln Square,41.9715,-87.69707,Entire home/apt,94,2,300,2022-12-10,3.26,1,336,48,R17000015267
7617158,Cozy Lakeview Apt-Walk to Wrigley & Free Parking!,25320970,Kimberly,,Lake View,41.95858,-87.6694,Entire home/apt,134,1,44,2022-11-28,2.7,1,263,30,R22000088397
6644005,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,,Lake View,41.94197,-87.64853,Entire home/apt,388,2,46,2022-09-19,0.51,2,14,8,R22000091244
7637490,Cozy Clean Large 2 Bed in Lincoln Square,26790353,Jill K,,Lincoln Square,41.96716,-87.68878,Entire home/apt,115,2,16,2019-08-26,0.18,2,0,0,R17000019575
6673071,"RARE FIND Luxury 4BR, 3BTH. Lincoln Park/DePaul",31719241,Susan,,Lincoln Park,41.92909,-87.66318,Entire home/apt,599,32,28,2019-05-24,0.31,1,180,0,R17000013560
6686012,2BR Bursting w/ Character in Hip Logan Square!,25505766,Danielle,,Logan Square,41.92455,-87.70258,Entire home/apt,181,2,391,2022-12-14,4.31,2,311,68,R21000064645
7678127,Hear the Crowd Roar from a Condo Moments Away from Wrigley,40319547,Josh,,Lake View,41.94891,-87.6588,Entire home/apt,170,2,275,2022-11-06,3.54,8,100,15,R19000043899
6713251,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,,North Center,41.94099,-87.68047,Entire home/apt,198,2,30,2022-10-11,0.36,22,357,4,2209269
6716477,"3BD/2BA Perfect 4 Families,walk to shops/cafes",683529,Joe,,North Center,41.94072,-87.68115,Entire home/apt,188,2,51,2022-11-27,0.57,22,365,13,2209264
6716705,3BD/2BA (vs2) Perfect 4 Families/walk to shops,683529,Joe,,North Center,41.94072,-87.68115,Entire home/apt,205,2,50,2022-11-30,0.57,22,365,10,2209265
9406789,Tuscan-inspired Living near the River and Lincoln Square,48779380,Patrizia,,West Ridge,41.98317,-87.70461,Private room,60,3,87,2020-09-06,1.01,1,202,0,R21000073167
7713352,Quiet & Private bedroom near it all,27077065,Anthony,,West Town,41.90676,-87.6888,Private room,94,5,72,2022-10-28,0.81,1,146,14,R17000015044
7718819,Logan Square -  Queen Comfort,36300208,Maria,,Avondale,41.93351,-87.72819,Private room,35,30,10,2022-08-13,0.11,4,296,2,R17000014489
7730115,A city night's escape in Chicago,40620214,German,,Portage Park,41.96277,-87.78414,Entire home/apt,85,30,232,2022-08-29,2.6,1,78,13,R21000075679
9487892,Remodeled 4 bedroom 2 full bath.,40550713,Yonan,,Kenwood,41.81639,-87.59749,Entire home/apt,471,3,54,2022-10-15,0.66,1,180,12,R17000015673
9561663,Vibrant West Town on Grand Avenue,342734,Kim,,West Town,41.91034,-87.68199,Entire home/apt,120,32,33,2022-07-25,0.39,1,179,11,HS83
7772110,"Spacious 4-Level Townhouse, Close to Everything",6341314,Pillowhead,,Near West Side,41.88664,-87.6509,Entire home/apt,453,2,168,2022-11-13,1.89,5,337,8,R22000080818
10548699,2 Bedroom Apartment in West Town,5325851,Josh,,West Town,41.89452,-87.66561,Entire home/apt,89,32,224,2022-08-11,2.77,4,365,17,City registration pending
7783924,Fantastic Guest room in Chinatown!  ️,40958585,Dorian,,Armour Square,41.8478,-87.63383,Private room,89,1,256,2022-11-13,2.87,1,174,22,R17000015541
7802208,Art Collector's Greystone Apt.  (Support a Cause),35241159,Oliver,,Uptown,41.97096,-87.65693,Entire home/apt,149,1,94,2020-02-16,1.06,2,0,0,R18000034096
7810030,#1 neighborhood in Chicago w/ private balcony,172402450,Lora,,West Town,41.8978,-87.68158,Entire home/apt,116,1,472,2022-12-04,5.81,4,124,63,2822805
7825308,Screened living room  with  sofa bed /Blue Line /,40425145,Grace,,Irving Park,41.95966,-87.73108,Shared room,50,20,61,2022-09-18,0.69,3,364,1,R19000048819
7855198,Garden Suite Bucktown/Wicker Park,16090300,John,,West Town,41.90403,-87.67278,Entire home/apt,528,32,26,2022-09-18,0.29,10,55,3,2220987
10710405,Vintage Studio Efficiency,44130760,Julie,,Lincoln Park,41.93227,-87.63982,Entire home/apt,80,32,51,2018-09-15,0.61,1,0,0,City registration pending
7875516,Bright Sunny Top Floor Corner Apartment,23791359,Prema,,Jefferson Park,41.97157,-87.77577,Entire home/apt,54,30,15,2021-04-18,0.19,1,322,0,R17000017841
10754882,Eclectic and Colorful Retro Apartment near Logan Square,12683531,Ben,,Avondale,41.94093,-87.72193,Entire home/apt,110,2,309,2022-12-01,3.9,1,151,33,R17000017773
9645880,"Bright, Cheery Logan Square Getaway",14585449,Kelly,,Logan Square,41.92455,-87.71107,Entire home/apt,125,3,98,2022-11-08,1.16,1,350,10,R18000028239
7906341,1 of 2 beds-2nd furnished bedroom-,41690970,Hana,,Rogers Park,42.0069,-87.66951,Shared room,63,3,7,2018-08-02,0.09,3,365,0,R21000073269
9660334,Vintage Charm Near Lake,11520899,Barbara,,Rogers Park,42.00451,-87.66203,Entire home/apt,189,3,91,2022-11-27,1.07,1,237,18,R21000073960
9690523,"""Wine"" Room - 1 block from train, Victorian Charm",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,40,1,411,2022-12-06,4.8,11,344,16,R22000094288
10879699,Entire Two Bedroom Condo,36722941,Dan,,Lincoln Square,41.9749,-87.69006,Entire home/apt,64,365,99,2017-10-17,1.2,1,365,0,R17000019421
10945786,Park views in Pilsen (Rush/UIC),37168823,Adrienne,,Lower West Side,41.85523,-87.67427,Entire home/apt,125,2,107,2022-12-04,1.3,1,275,34,R21000075435
9825135,Alewyfe Farm Urban Garden Oasis- free parking!,50604047,Carla,,North Lawndale,41.85686,-87.69491,Entire home/apt,71,3,146,2022-11-27,1.81,1,108,24,R21000074758
9993846,Prime Location by WaterTower Mall - Designer Home,4384965,Tom,,Near North Side,41.89862,-87.62138,Entire home/apt,145,60,3,2019-10-31,0.06,7,365,0,City registration pending
9995220,"Superb Private Rm, close to bus, stores & food [F3",18714715,Aiste,,Near West Side,41.88134,-87.68796,Private room,55,32,37,2022-09-02,0.43,9,269,3,R17000014214
10997225,Private penthouse with skyline view,57063930,Steve,,Lincoln Park,41.92845,-87.65206,Private room,115,32,295,2022-11-20,3.61,1,344,48,R17000013107
10014344,"Chicago Style 2Br Apt by CTA Blue, Easy Parking",19518653,Can,,Irving Park,41.9476203918457,-87.70626068115234,Entire home/apt,79,3,128,2022-11-21,1.57,1,0,31,R20000053626
11039276,Cozy / Unique / Spacious - Classic Chicago Home,27645814,Emma,,North Park,41.98061,-87.71271,Entire home/apt,185,2,28,2022-10-29,3.31,1,196,28,R22000079892
11046830,Modern Bucktown Penthouse,31618255,Lauren,,Logan Square,41.92559,-87.68504,Entire home/apt,165,32,1,2019-09-03,0.02,1,0,0,City registration pending
10069247,"SHARED Artist Loft, Private Room",51668477,Michael,,Near North Side,41.88924,-87.63032,Private room,105,1,800,2022-12-17,9.42,8,254,79,R18000031600
11146518,The Park Place Front Room,22215535,Matt,,Lower West Side,41.85563,-87.67217,Private room,100,4,28,2021-09-27,0.34,3,0,0,R17000020507
11207835,3BR/1.5BA Between Downtown and U. of Chicago,44254941,Jean,,Grand Boulevard,41.81716,-87.6071,Entire home/apt,78,30,35,2021-08-08,0.43,1,226,0,R17000015700
11256503,NORTHWESTERN HOSPITAL 3 BED CLEAN,55199486,Furnished Rental,,Near North Side,41.89466,-87.61586,Entire home/apt,218,32,1,2016-05-16,0.01,11,365,0,City registration pending
10072035,5min walk to UnivOfChicago. MODERN LUXE,11910936,Karen,,Woodlawn,41.78339,-87.60698,Private room,80,10,91,2021-01-02,1.19,12,147,0,R21000074029
8229081,Superhost Wrigley/Lakeview Duplex 3BR/2.5BA,7748106,Sharon,,Lake View,41.94293,-87.6505,Entire home/apt,345,3,124,2022-10-10,1.4,1,17,17,R22000076336
10090801,Explore Chicago and Lake Michigan from a Light-Filled House,40152265,Amy & John,,Edgewater,41.97658,-87.65765,Entire home/apt,800,3,44,2022-10-16,0.52,1,153,8,2528799
11419164,Bright One Bedroom in Bucktown,618546,Jamie,,Logan Square,41.92073,-87.68259,Entire home/apt,100,32,30,2018-07-05,0.37,2,0,0,city registration pending
10100747,"Vintage Airline  - Close to Train, Full Size Bed",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,46,1,311,2022-12-07,3.66,11,348,32,R22000094288
8273329,Second bed (twin) in a private room,41690970,Hana,,Rogers Park,42.00666,-87.67224,Shared room,69,7,4,2018-09-18,0.05,3,180,0,R21000073269
10100835,5min walk to UnivOfChicago. Modern LUXE,11910936,Karen,,Woodlawn,41.78295,-87.60731,Private room,52,10,57,2022-10-24,0.75,12,365,4,R21000074029
11436765,Luxury 2BR Suite next to Loyola University,47567772,Kamdyn,,Rogers Park,42.00095,-87.66219,Private room,253,32,91,2022-07-05,1.28,5,363,7,2745822
12536277,Great Edgewater/Andersonville Suite,54202421,Tripp & Todd,,Edgewater,41.98642,-87.66189,Private room,129,2,176,2022-12-04,2.19,1,337,48,R17000014863
10227627,Just Like Home,52551302,Christiana,,Woodlawn,41.78224,-87.59967,Entire home/apt,111,32,210,2021-11-28,2.53,1,89,0,City registration pending
11459685,Spacious 1BR apartment in a central location,17719434,Alex,,Irving Park,41.94704,-87.71354,Entire home/apt,95,2,226,2022-11-26,2.74,1,121,35,R17000015444
11476089,"Lake MI 1 mile-N. Kenwood, 3 miles to McCormick Pl",60384555,Tamera,,Kenwood,41.81306,-87.59964,Entire home/apt,275,2,54,2022-10-10,0.67,2,363,4,City registration pending
11582953,Million Dollar Views! Luxury Downtown Skyhouse!,6341314,Pillowhead,,Near West Side,41.88583,-87.63855,Entire home/apt,456,2,146,2022-11-27,1.78,5,293,28,R21000061408
10392060,Wicker Park-  @Home,2899484,Jason,,West Town,41.91066,-87.68006,Entire home/apt,138,7,110,2022-11-05,1.32,2,343,3,R19000040999
11609854,"Master Bedroom, Private Bath near Stores & Bus [M2",18714715,Aiste,,Near West Side,41.88097,-87.68732,Private room,50,32,32,2022-11-19,0.41,9,364,3,R17000014214
10411427,"Green Room, Free Parking, King Bed, 1 Block to CTA",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,39,1,400,2022-09-17,4.73,11,324,22,R22000094288
12673204,Charming Private Home in Lincoln Square,34473759,Kerry,,Lincoln Square,41.9735,-87.69647,Entire home/apt,154,3,11,2018-10-08,0.14,2,0,0,R20000054147
11675937,BUSINESS STAY LAKESHORE EAST SLEEK CLEAN WIFI,3965428,Rob,,Loop,41.88625,-87.61672,Entire home/apt,160,60,1,2018-05-05,0.02,71,365,0,City registration pending
12683444,Private In-law Suite near O'Hare,68923281,Horatio,,Dunning,41.94042,-87.8304,Entire home/apt,210,2,95,2022-10-23,1.22,1,227,17,R17000015014
10437238,Stunning Chicago Greystone,53764428,Kristin,,Kenwood,41.8148,-87.59917,Entire home/apt,225,32,54,2020-08-15,0.66,1,0,0,R17000014520
12714714,Cozy Studio Apt. Home--5 Min. to U of C,69130426,Charla,,Hyde Park,41.7977,-87.60196,Entire home/apt,84,2,209,2022-11-23,2.68,2,338,29,R22000093397
12759999,1 Bed Coach House\Full Kitchen&Bath,60405794,Kyle,,Lake View,41.94434,-87.66925,Entire home/apt,164,3,71,2022-10-29,0.89,1,180,16,R17000013484
14028571,"Chicago’s Best-Lincoln Park-The Unique ""Gallery""",81884236,Dany,,Lincoln Park,41.92403,-87.6405,Private room,52,1,170,2022-11-13,2.18,2,95,37,R17000013059
14056171,"Graystone, Garden & Walk to University of Chicago",20914599,Tony,,Kenwood,41.80447,-87.59176,Entire home/apt,125,1,33,2019-10-22,0.43,1,0,0,R17000015556
12783473,2BD|2BH MODERN Urban Mag Mile Views,55199486,Furnished Rental,,Near North Side,41.89862,-87.62138,Entire home/apt,220,32,0,,,11,365,0,City registration pending
14058848,Bright One Bedroom in the HEART of Wicker Park!,84374485,Gina,,West Town,41.90646,-87.66635,Entire home/apt,120,1,4,2019-07-28,0.06,1,0,0,R17000019343
11923150,Safest Area dplx-brewery district close to Wrigley,34130188,Damoon,,North Center,41.95515,-87.67402,Entire home/apt,321,3,344,2022-11-20,4.26,2,118,21,R20000054177
12825187,Great Views River North Corner 1BD,3965428,Rob,,Near West Side,41.88747,-87.63966,Entire home/apt,170,60,0,,,71,365,0,
11927345,Spacious and Charming in Chicago,13776575,Cory,,Austin,41.88966,-87.77417,Entire home/apt,139,32,27,2021-11-28,0.33,1,0,0,R21000072843
14085322,Heart of Chicago/ Pilsen Garden Studio,24462349,Nathan,,Lower West Side,41.85809,-87.67762,Entire home/apt,75,2,544,2022-11-27,6.98,1,90,63,R17000017643
14089727,Snug Sofa in Great Neighborhood,871911,Mo  &  Ganna,,Lake View,41.94501,-87.65083,Shared room,45,4,147,2022-05-06,1.88,6,163,8,R20000056417
12869290,Bright and Spacious Condo in Chicago,4769189,Delphine,,Uptown,41.97394,-87.66131,Entire home/apt,353,3,9,2022-08-05,0.12,1,0,1,R22000077720
11969085,Modern Design 2BR Penthouse in Hip Logan Square,4491318,Marie,,Logan Square,41.92239,-87.71521,Entire home/apt,79,1,239,2022-12-13,3.1,2,0,19,R20000058249
14115711,Private Room in Cozy Townhouse (Barack Obama),35412645,Aughty,,Greater Grand Crossing,41.76769,-87.63009,Private room,39,32,37,2021-10-19,0.49,4,179,0,City registration pending
12916554,"Walkable, Sunny, Safe, top floor w/ real view",5649246,Imran,,West Town,41.89534,-87.65897,Entire home/apt,190,32,31,2021-08-10,0.39,1,0,0,R21000074560
11983838,Roscoe Village - Charming 3 bed 2 bath HM1,683529,Joe,,North Center,41.94614,-87.68242,Entire home/apt,207,1,31,2022-09-25,0.56,22,358,12,R17000014926
12932496,Great Location! Gold Coast! 07,14241347,Ensavi,,Near North Side,41.90024,-87.632,Entire home/apt,59,1,480,2022-12-04,5.98,6,302,68,R17000014228
12021281,Lovely 1BR Apt Steps from Wrigley!,64320133,Wes,,Lake View,41.95079,-87.66504,Entire home/apt,149,2,145,2022-11-27,1.82,1,328,33,R21000073804
12038184,Whole House in Lakeview - Private Entrance,2496361,Matt,,Lake View,41.95412,-87.6684,Entire home/apt,134,3,89,2022-10-11,1.11,2,357,17,R21000073999
13014320,Loft Style Private Apt (1 Room- 420 Friendly),71816766,Josh,,Edgewater,41.99747,-87.67077,Private room,42,1,285,2022-12-18,3.59,5,38,15,
14144295,"Explore the City from an Elegant, Urban Retreat",41767444,Mar & De,,West Town,41.89199,-87.65802,Entire home/apt,146,2,304,2022-10-29,3.91,4,337,36,R20000055481
12038807,3 BEDS 2BEDROM PENTHOUSE NAVY PIER,55199486,Furnished Rental,,Near North Side,41.89451,-87.61549,Entire home/apt,220,32,0,,,11,365,0,City registration pending
14166242,Hip Chicago Apartment - FREE Parking Spot Included,24129606,Leo & Alex,,Logan Square,41.91545,-87.71085,Entire home/apt,24,1,644,2022-12-18,8.28,3,314,86,R21000071139
13062802,"Cute Designer Touch Minimal Loft,Blue Line",22629423,Art,,West Town,41.89939,-87.65642,Entire home/apt,79,1,408,2022-12-04,5.1,1,106,74,R22000076753
12136030,WALK TO BEACH!Private Bedroom avail,5028703,Paige,,West Town,41.91204,-87.68726,Entire home/apt,555,32,0,,,1,365,0,City registration pending
12153109,A Tri-level Rowhouse@U. Chicago,9499059,Bennett,,Hyde Park,41.796158,-87.597801,Entire home/apt,339,14,24,2022-07-07,0.3,4,50,2,R17000014580
14215568,Siddharth Arya,31050127,Siddharth,,Hermosa,41.93523,-87.7405,Private room,30,32,46,2022-02-25,0.59,2,365,1,R17000014418
12159371,中唐【303】Chinatown (Private bedroom),60390549,Zhi,,Armour Square,41.84885,-87.63121,Private room,69,2,193,2022-12-18,2.41,6,180,23,R17000015797
12175196,《6》离展览中心和中国城很近。有红绿线地铁。8和35公交车。3个卧室,42071010,Jenny,,Bridgeport,41.82994,-87.64503,Entire home/apt,160,1,1,2017-05-23,0.01,2,0,0,
14238448,Logan Square 2 bedroom great location,74207440,Daniel,,Logan Square,41.91642,-87.70351,Entire home/apt,115,2,360,2022-11-21,4.73,1,189,22,City registration pending
14296844,Spacious Old Town Loft in a Great Location.,45237292,John,,Near North Side,41.91037,-87.64178,Entire home/apt,284,1,315,2022-12-02,4.14,1,353,42,City registration pending
14298102,"Large Bedroom, Private Bath, Near Stores & Bus [M3",18714715,Aiste,,Near West Side,41.88097,-87.68732,Private room,65,14,25,2022-07-17,0.32,9,212,4,R18000030241
13149571,"Turquoise Wonder - Clean, Cozy & Stylish Apt",6325338,Lesley,,West Town,41.89488,-87.69123,Entire home/apt,110,5,235,2022-11-10,2.94,1,275,15,R22000076562
12252435,New REHAB - 2Bd/1Ba Lakeview/Boystown *CUBS*,5961606,David,,Lake View,41.93855,-87.64819,Entire home/apt,181,2,224,2022-11-20,2.77,1,148,44,R20000053596
13165625,LUXURY STAY IN CHICAGO DOWNTOWN River North,49626033,Roma,,Near North Side,41.88895,-87.63364,Entire home/apt,160,160,1,2018-06-21,0.02,31,365,0,City registration pending
14382622,Furnished University of Chicago Luxury Duplex,48388991,La,,Woodlawn,41.77609,-87.59189,Entire home/apt,72,32,3,2022-02-01,0.05,1,353,1,City registration pending
14400814,"Chicago’s Dickens Place, flat!",77183388,Al & Mary,,Logan Square,41.92026,-87.71145,Entire home/apt,150,32,275,2022-05-01,3.59,2,307,8,R20000051961
12308104,"Cozy room, private bath, Hyde Park",18607361,Frank (And Meridith),,Kenwood,41.80242,-87.59694,Private room,40,1,196,2020-02-23,2.41,1,0,0,R19000038659
14429433,Studio Apartment in Nature Sancturary,88800453,Beatrice & Stefan,,East Garfield Park,41.88732,-87.7132,Entire home/apt,71,2,132,2021-09-20,1.71,1,9,0,R17000016523
13317058,Amazing room in a great location,63226994,Richard,,Lincoln Park,41.92631,-87.66465,Private room,50,32,4,2016-09-18,0.05,1,0,0,City registration pending
12334385,中唐【304】Chinatown (Private Bedroom),60390549,Zhi,,Armour Square,41.84787,-87.63258,Private room,69,2,210,2022-11-13,2.61,6,180,29,R17000015797
13343525,Near McCormick Place and Minutes from Downtown!,31719116,Christopher,,Near South Side,41.84735,-87.61749,Entire home/apt,117,2,297,2022-12-05,3.8,1,304,37,R17000014176
14437950,"Cozy Condo, close to Downtown & Lake Michigan",71878654,Cherilyn,,Oakland,41.82338,-87.60333,Private room,50,2,129,2021-09-25,1.68,1,105,0,R17000015676
12435111,Pilsen flat with private office and outdoor space,4981421,Peter And Krista,,Lower West Side,41.85595,-87.66127,Entire home/apt,136,3,254,2022-11-20,3.13,1,26,8,R22000092157
13358192,Spacious Old Town Apartment Close to EVERYTHING,12360851,Connor,,Near North Side,41.90426,-87.63743,Entire home/apt,135,32,2,2016-06-08,0.03,1,0,0,City registration pending
13361661,Charming home in Roscoe Village/W. Lakeview,43446278,Amber,,North Center,41.93904,-87.68141,Entire home/apt,187,2,150,2022-12-04,1.98,1,330,27,R19000038590
14490975,"Private unit with sauna in safe, pretty area!",89435479,Jane,,Portage Park,41.95083,-87.74887,Entire home/apt,60,32,271,2022-10-31,3.51,1,90,15,City registration pending
