id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7384649,2BD/2BA Luxury Apartment - Roof Deck Access,24705990,Rick,,Uptown,41.97148,-87.66861,Hotel room,345,32,33,2021-09-19,0.37,11,0,0,2328618
6499322,Sweet Home Chicago,33870996,Yvonne,,Armour Square,41.8503,-87.6324,Entire home/apt,146,3,211,2022-09-19,2.3,3,271,13,R17000014027
7389646,Private Queen Bed and En Suite Bath,25759643,Tim,,Lake View,41.95675,-87.66715,Entire home/apt,130,2,171,2022-11-27,1.95,3,82,31,R18000034977
9007351,"Pilsen room, separate entrance w/private bathroom",47035703,Edwin,,Lower West Side,41.85368,-87.67508,Private room,62,2,265,2022-12-05,3.35,3,99,36,R19000047725
6515813,Bungalow Suite,2308296,Monica,,Irving Park,41.95999,-87.71131,Private room,89,32,84,2022-11-26,0.96,1,278,17,R21000071512
7483739,Modern Condo in Cozy Edgewater,3870091,Kareeshma,,Edgewater,41.99414,-87.65946,Entire home/apt,90,32,5,2018-07-15,0.06,1,0,0,R17000014262
7509321,"Lively Wicker Park 2BR, Steps to Damen Blue Line",39290149,Vanessa & Charlie,,West Town,41.91217,-87.67626,Entire home/apt,79,1,299,2022-06-30,3.33,1,365,19,R18000036981
9032209,Lovely house in Andersonville,316294,Harris,,Lincoln Square,41.97786,-87.67452,Entire home/apt,129,60,0,,,1,0,0,R17000014590
9049864,Amazing Penthouse Skyline Views!,22247395,Kevin,,West Town,41.90882552243898,-87.67533105194283,Entire home/apt,575,32,293,2022-11-13,3.39,1,333,45,R17000017971
6528867,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,,Lincoln Park,41.91285,-87.63864,Entire home/apt,200,1,58,2022-11-26,0.72,22,361,25,2209281
6528967,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,,North Center,41.94078,-87.68115,Entire home/apt,194,2,42,2022-11-24,0.53,22,363,10,2209271
7572706,Wrigleyville Private Guesthouse,39699805,Mark,,Lake View,41.94418,-87.66084,Entire home/apt,314,2,111,2022-11-27,1.24,2,332,28,R20000059076
9059696,Small Studio Apt  Located in Pilsen,47260765,Josue,,Lower West Side,41.85732,-87.66926,Entire home/apt,97,32,199,2020-11-01,2.64,1,363,0,City registration pending
6552046,Home away from Home.,33813743,Zandra,,Lower West Side,41.84807,-87.67648,Private room,39,3,26,2022-10-10,0.28,2,363,4,R21000073252
6553226,Tea Studio in Wicker Park Spring Factory,2392656,Brett,,West Town,41.90223,-87.67265,Entire home/apt,293,3,171,2022-10-29,1.89,2,84,42,R17000015625
9078918,Amazing Condo steps from Wrigley Field!,40319547,Josh,,Lake View,41.94888,-87.65869,Entire home/apt,232,2,367,2022-12-11,4.31,8,72,34,2683850
9088488,Flexible Apt. for 8 by Oak Park-CHI,47344742,Lois,,Austin,41.90989,-87.78467,Entire home/apt,181,3,150,2022-11-26,1.76,1,165,24,R19000050519
9113705,Sunny Condo Near Lake with Deck,47493046,Nina,,Uptown,41.95604,-87.65052,Entire home/apt,90,32,31,2019-07-01,0.37,1,0,0,City registration pending
7583774,Comfy Room in Vintage WalkUp,4336170,Catrina,,Lincoln Park,41.92757,-87.66397,Private room,58,1,34,2022-12-04,0.38,1,238,13,R19000040978
9115645,Spacious Kitschy Logan Square Retreat,4809843,Jessica & Nathan,,Logan Square,41.91676,-87.70682,Entire home/apt,117,2,132,2022-10-16,1.67,1,71,23,R21000071780
6634916,Rooms in Vintage-Style Lincoln Square Condominium,34473759,Kerry,,Lincoln Square,41.97254,-87.69631,Private room,88,2,161,2022-11-26,1.82,2,64,27,R20000054147
9136731,Garden Unit Near United Center,47584620,Nicole,,East Garfield Park,41.88286,-87.70385,Entire home/apt,105,1,70,2019-11-10,0.92,1,0,0,R17000013981
6644005,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,,Lake View,41.94197,-87.64853,Entire home/apt,388,2,46,2022-09-19,0.51,2,14,8,R22000091244
6654182,"1 BD Condo by downtown,park,lake",3574415,Marv,,Near North Side,41.90475,-87.63448,Entire home/apt,83,32,69,2022-10-31,0.77,2,256,4,City registration pending
9165281,"East Lakeview Designer Condo with 2 Bd, 2 Bath",33782243,Jeff & Lisa,,Lake View,41.93749,-87.64644,Entire home/apt,313,4,107,2022-11-15,1.33,1,192,11,R21000072361
6699565,Welcoming All: Tudor Home Warm Community 1W,20449664,John,,Dunning,41.94108,-87.79586,Private room,95,3,4,2016-08-22,0.04,4,270,0,R22000090510
6713251,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,,North Center,41.94099,-87.68047,Entire home/apt,198,2,30,2022-10-11,0.36,22,357,4,2209269
6729727,Classic Chicago Greystone Apt. ( Support a Cause),35241159,Oliver,,Uptown,41.97002,-87.65677,Private room,65,32,147,2020-03-14,1.61,2,361,0,City registration pending
9487892,Remodeled 4 bedroom 2 full bath.,40550713,Yonan,,Kenwood,41.81639,-87.59749,Entire home/apt,471,3,54,2022-10-15,0.66,1,180,12,R17000015673
9561663,Vibrant West Town on Grand Avenue,342734,Kim,,West Town,41.91034,-87.68199,Entire home/apt,120,32,33,2022-07-25,0.39,1,179,11,HS83
10548699,2 Bedroom Apartment in West Town,5325851,Josh,,West Town,41.89452,-87.66561,Entire home/apt,89,32,224,2022-08-11,2.77,4,365,17,City registration pending
7802208,Art Collector's Greystone Apt.  (Support a Cause),35241159,Oliver,,Uptown,41.97096,-87.65693,Entire home/apt,149,1,94,2020-02-16,1.06,2,0,0,R18000034096
10634059,HIGH-END EXECUTIVE 1 BED CONDO/POOL,3965428,Rob,,Near North Side,41.89326,-87.619,Entire home/apt,150,90,0,,,71,365,0,City registration pending
10634388,THE ART OF CITY LIVING - Luxury River North  2 BD,3965428,Rob,,Near North Side,41.89625,-87.63626,Entire home/apt,250,60,4,2017-11-01,0.05,71,365,0,City registration pending
7825273,"Private, nice room/Blue Line/",40425145,Grace,,Irving Park,41.95905,-87.72953,Private room,45,3,81,2022-09-25,0.93,3,180,1,R19000048819
7825308,Screened living room  with  sofa bed /Blue Line /,40425145,Grace,,Irving Park,41.95966,-87.73108,Shared room,50,20,61,2022-09-18,0.69,3,364,1,R19000048819
10710405,Vintage Studio Efficiency,44130760,Julie,,Lincoln Park,41.93227,-87.63982,Entire home/apt,80,32,51,2018-09-15,0.61,1,0,0,City registration pending
7875516,Bright Sunny Top Floor Corner Apartment,23791359,Prema,,Jefferson Park,41.97157,-87.77577,Entire home/apt,54,30,15,2021-04-18,0.19,1,322,0,R17000017841
7906341,1 of 2 beds-2nd furnished bedroom-,41690970,Hana,,Rogers Park,42.0069,-87.66951,Shared room,63,3,7,2018-08-02,0.09,3,365,0,R21000073269
10863022,Private Bedroom w/ bath in Chicago Downtown/Loop,56274815,Mosmi,,Near West Side,41.88858,-87.64285,Private room,77,5,102,2022-11-18,1.77,1,252,13,City registration pending
9690523,"""Wine"" Room - 1 block from train, Victorian Charm",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,40,1,411,2022-12-06,4.8,11,344,16,R22000094288
9708726,Sweet Lavender Dreams Lush Bed with Shared Bath,337164,Maricela,,Garfield Ridge,41.80418,-87.7525,Private room,37,21,72,2022-07-30,0.91,2,52,3,R17000015561
9767819,Arts District Near McCormick/Loop/Lake/Museums,50365989,Mary Joan,,Lower West Side,41.85667,-87.64111,Private room,35,32,269,2020-03-14,3.29,1,322,0,City registration pending
9825135,Alewyfe Farm Urban Garden Oasis- free parking!,50604047,Carla,,North Lawndale,41.85686,-87.69491,Entire home/apt,71,3,146,2022-11-27,1.81,1,108,24,R21000074758
8053055,Wrigley Garden Unit,42518018,M J,,Lake View,41.9447,-87.65032,Entire home/apt,311,32,182,2022-10-11,2.06,4,362,10,R22000091596
9993846,Prime Location by WaterTower Mall - Designer Home,4384965,Tom,,Near North Side,41.89862,-87.62138,Entire home/apt,145,60,3,2019-10-31,0.06,7,365,0,City registration pending
8072314,"Wicker Park  Chicago, IL entire 2BD",42640238,Michelle,,West Town,41.8971,-87.67098,Entire home/apt,177,1,133,2021-11-14,1.5,1,360,0,R17000015341
8098969,A spacious sanctuary for two,42764965,Terrence,,Greater Grand Crossing,41.769978,-87.617157,Private room,39,2,38,2022-11-06,1.05,3,82,17,R19000051588
10034077,Convenient Bright Private Room nr Bus & Stores [B3,18714715,Aiste,,Near West Side,41.88097,-87.68732,Private room,60,32,35,2022-06-30,0.41,9,270,2,R17000014214
8181598,Renovated Victorian Beauty,24341986,Ewa,,West Town,41.90522,-87.69444,Private room,71,1,160,2022-10-22,1.8,2,177,36,R21000072779
10069247,"SHARED Artist Loft, Private Room",51668477,Michael,,Near North Side,41.88924,-87.63032,Private room,105,1,800,2022-12-17,9.42,8,254,79,R18000031600
11146518,The Park Place Front Room,22215535,Matt,,Lower West Side,41.85563,-87.67217,Private room,100,4,28,2021-09-27,0.34,3,0,0,R17000020507
11187498,"Pilsen Travel Suite - 1 Br, 1 office",10575084,Pete,,Lower West Side,41.85446,-87.67251,Entire home/apt,68,30,232,2022-11-30,2.82,1,79,12,R21000071759
10070422,5min walk to UnivOfChgo. Modern LUXE,11910936,Karen,,Woodlawn,41.78412,-87.60638,Private room,69,10,70,2020-08-24,0.92,12,81,0,R21000074029
8211104,Relaxing Apartment in Ravenswood,43297766,Lindsay,,Uptown,41.97408,-87.67104,Entire home/apt,70,10,34,2022-11-24,0.38,2,45,9,R20000060218
11205769,3 BR unit next to Wrigley Field,1410585,Aina,,Lake View,41.94689,-87.65455,Entire home/apt,328,2,61,2022-11-06,0.75,1,359,9,R19000049434
11207835,3BR/1.5BA Between Downtown and U. of Chicago,44254941,Jean,,Grand Boulevard,41.81716,-87.6071,Entire home/apt,78,30,35,2021-08-08,0.43,1,226,0,R17000015700
11240415,Urban Farm Fun 2!,10917550,Nicky,,Humboldt Park,41.88848,-87.70877,Entire home/apt,74,1,280,2022-12-04,3.38,7,362,47,R22000078847
11256503,NORTHWESTERN HOSPITAL 3 BED CLEAN,55199486,Furnished Rental,,Near North Side,41.89466,-87.61586,Entire home/apt,218,32,1,2016-05-16,0.01,11,365,0,City registration pending
10072035,5min walk to UnivOfChicago. MODERN LUXE,11910936,Karen,,Woodlawn,41.78339,-87.60698,Private room,80,10,91,2021-01-02,1.19,12,147,0,R21000074029
10100747,"Vintage Airline  - Close to Train, Full Size Bed",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,46,1,311,2022-12-07,3.66,11,348,32,R22000094288
11436834,Artsy 2BDR Condo in the Heart of Roger's Park,47567772,Kamdyn,,Rogers Park,42.00154,-87.66161,Entire home/apt,287,2,28,2022-11-06,0.35,5,326,12,City registration pending
11456952,"Gather, relax, enjoy— in chic contemporary home",60246917,Pam,,Douglas,41.83662,-87.61352,Entire home/apt,580,32,38,2022-08-29,0.57,1,363,2,R17000013720
11457931,Wrigleyville Charm,56733195,Brian,,Lake View,41.9491,-87.65358,Entire home/apt,305,2,170,2022-12-04,2.12,1,258,35,2447024
11476089,"Lake MI 1 mile-N. Kenwood, 3 miles to McCormick Pl",60384555,Tamera,,Kenwood,41.81306,-87.59964,Entire home/apt,275,2,54,2022-10-10,0.67,2,363,4,City registration pending
11527162,Specious private bedroom,60782524,Laimis,,Lake View,41.94105,-87.64896,Private room,165,1,54,2022-11-27,0.68,1,365,7,R17000017565
10254486,Cozy Garden Unit In Edgewater,1032337,Thomas,,Edgewater,41.99652,-87.6638,Entire home/apt,107,2,283,2022-12-13,3.35,1,310,62,R17000014900
10392060,Wicker Park-  @Home,2899484,Jason,,West Town,41.91066,-87.68006,Entire home/apt,138,7,110,2022-11-05,1.32,2,343,3,R19000040999
12586766,1BR in the heart of Portgage Park,51964855,Nicole,,Portage Park,41.95392,-87.75014,Entire home/apt,75,32,32,2018-10-03,0.51,1,0,0,City registration pending
11609854,"Master Bedroom, Private Bath near Stores & Bus [M2",18714715,Aiste,,Near West Side,41.88097,-87.68732,Private room,50,32,32,2022-11-19,0.41,9,364,3,R17000014214
10411427,"Green Room, Free Parking, King Bed, 1 Block to CTA",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,39,1,400,2022-09-17,4.73,11,324,22,R22000094288
12588033,Welcome to Chicago's smallest neighborhood...,2439224,Peter,,Irving Park,41.9511,-87.72433,Entire home/apt,363,7,14,2020-12-14,0.18,1,358,0,R17000014667
11675937,BUSINESS STAY LAKESHORE EAST SLEEK CLEAN WIFI,3965428,Rob,,Loop,41.88625,-87.61672,Entire home/apt,160,60,1,2018-05-05,0.02,71,365,0,City registration pending
12684163,2 bed 2 bath Smart Loft in Prime Location,10100685,Upscale Accommodations,,Near South Side,41.86544,-87.624,Entire home/apt,264,170,81,2018-06-03,1.02,2,354,0,City registration pending
10437238,Stunning Chicago Greystone,53764428,Kristin,,Kenwood,41.8148,-87.59917,Entire home/apt,225,32,54,2020-08-15,0.66,1,0,0,R17000014520
12714714,Cozy Studio Apt. Home--5 Min. to U of C,69130426,Charla,,Hyde Park,41.7977,-87.60196,Entire home/apt,84,2,209,2022-11-23,2.68,2,338,29,R22000093397
12759999,1 Bed Coach House\Full Kitchen&Bath,60405794,Kyle,,Lake View,41.94434,-87.66925,Entire home/apt,164,3,71,2022-10-29,0.89,1,180,16,R17000013484
14028571,"Chicago’s Best-Lincoln Park-The Unique ""Gallery""",81884236,Dany,,Lincoln Park,41.92403,-87.6405,Private room,52,1,170,2022-11-13,2.18,2,95,37,R17000013059
11740335,Cozy Home and Garden,58773353,Guadalupe,,South Lawndale,41.84007,-87.70975,Entire home/apt,60,1,262,2022-12-05,3.21,1,103,24,R17000015418
12782772,Vintage Edgewater apartment,7304123,Aaron,,Edgewater,41.99127,-87.66796,Entire home/apt,48,32,5,2018-08-31,0.06,1,0,0,City registration pending
11866232,2Bed 2Bath Hyde Park Condo,13893889,Alexandra & Meghan,,Hyde Park,41.80036,-87.60606,Entire home/apt,200,28,43,2022-10-30,0.55,2,30,1,R17000014242
12808357,Penthouse Near Wrigley Field,67664674,Kim,,Lake View,41.93779,-87.65843,Entire home/apt,151,2,130,2022-12-10,1.62,1,6,45,R18000030204
14058848,Bright One Bedroom in the HEART of Wicker Park!,84374485,Gina,,West Town,41.90646,-87.66635,Entire home/apt,120,1,4,2019-07-28,0.06,1,0,0,R17000019343
11904373,Stunning 2 Floor Apt w with Rooftop Deck!!!,7160641,Eric,,West Town,41.89606,-87.66209,Entire home/apt,212,2,278,2022-11-13,3.42,1,172,28,R21000063113
11927345,Spacious and Charming in Chicago,13776575,Cory,,Austin,41.88966,-87.77417,Entire home/apt,139,32,27,2021-11-28,0.33,1,0,0,R21000072843
11965767,Unique Lincoln Park Duplex Apt,63912106,Bozena,,Lincoln Park,41.91876,-87.64187,Entire home/apt,136,4,367,2022-11-28,4.49,2,194,47,R17000018571
12855435,Private Room in Lincoln Park Condo,61868239,Michael,,Lincoln Park,41.9294,-87.66269,Private room,102,1,12,2019-08-12,0.15,1,0,0,R21000062923
12869290,Bright and Spacious Condo in Chicago,4769189,Delphine,,Uptown,41.97394,-87.66131,Entire home/apt,353,3,9,2022-08-05,0.12,1,0,1,R22000077720
11969085,Modern Design 2BR Penthouse in Hip Logan Square,4491318,Marie,,Logan Square,41.92239,-87.71521,Entire home/apt,79,1,239,2022-12-13,3.1,2,0,19,R20000058249
12874125,中唐【301】中文电话13128236113,60390549,Zhi,,Armour Square,41.84948,-87.63177,Private room,69,32,226,2022-10-12,2.84,6,180,11,R17000015797
12890850,Budlong Woods 1bd 1bath,30990608,Paul,,Lincoln Square,41.9794,-87.69148,Entire home/apt,122,1,1,2017-11-13,0.02,1,0,0,R18000037018
11972493,"3BR Work and Family Friendly, Free Parking",63967447,Alicia,,Irving Park,41.95928,-87.71088,Entire home/apt,150,1,121,2022-11-20,1.49,1,352,11,R21000074929
12916554,"Walkable, Sunny, Safe, top floor w/ real view",5649246,Imran,,West Town,41.89534,-87.65897,Entire home/apt,190,32,31,2021-08-10,0.39,1,0,0,R21000074560
11983838,Roscoe Village - Charming 3 bed 2 bath HM1,683529,Joe,,North Center,41.94614,-87.68242,Entire home/apt,207,1,31,2022-09-25,0.56,22,358,12,R17000014926
12021281,Lovely 1BR Apt Steps from Wrigley!,64320133,Wes,,Lake View,41.95079,-87.66504,Entire home/apt,149,2,145,2022-11-27,1.82,1,328,33,R21000073804
12038184,Whole House in Lakeview - Private Entrance,2496361,Matt,,Lake View,41.95412,-87.6684,Entire home/apt,134,3,89,2022-10-11,1.11,2,357,17,R21000073999
13014320,Loft Style Private Apt (1 Room- 420 Friendly),71816766,Josh,,Edgewater,41.99747,-87.67077,Private room,42,1,285,2022-12-18,3.59,5,38,15,
14144295,"Explore the City from an Elegant, Urban Retreat",41767444,Mar & De,,West Town,41.89199,-87.65802,Entire home/apt,146,2,304,2022-10-29,3.91,4,337,36,R20000055481
12038807,3 BEDS 2BEDROM PENTHOUSE NAVY PIER,55199486,Furnished Rental,,Near North Side,41.89451,-87.61549,Entire home/apt,220,32,0,,,11,365,0,City registration pending
14154418,Wicker Park Coach House,10781206,Heidi,,West Town,41.9067,-87.67738,Entire home/apt,159,32,156,2021-01-03,2.04,1,67,0,R20000058879
13049456,RIVER NORTH 1 BEDROOM MODERN POOL,3965428,Rob,,Near North Side,41.89373,-87.63003,Entire home/apt,157,60,2,2016-09-01,0.03,71,364,0,City registration pending
12095628,(Downtown in 15min) Portage Park,64846717,Alexander,,Portage Park,41.95007,-87.74386,Entire home/apt,390,32,74,2020-04-25,0.93,1,36,0,R20000054750
14167586,"Large room-private bth and balcony, Wicker Park!!!",27232871,Fabio,,West Town,41.90004,-87.67184,Private room,78,32,213,2022-03-23,2.74,2,365,4,R18000034122
13137589,Unique 1 Bedroom Apartment at Logan Square!,3920450,Vas,,Avondale,41.93237,-87.72375,Entire home/apt,65,32,72,2022-05-21,0.91,4,142,3,
12153109,A Tri-level Rowhouse@U. Chicago,9499059,Bennett,,Hyde Park,41.796158,-87.597801,Entire home/apt,339,14,24,2022-07-07,0.3,4,50,2,R17000014580
12252435,New REHAB - 2Bd/1Ba Lakeview/Boystown *CUBS*,5961606,David,,Lake View,41.93855,-87.64819,Entire home/apt,181,2,224,2022-11-20,2.77,1,148,44,R20000053596
13165625,LUXURY STAY IN CHICAGO DOWNTOWN River North,49626033,Roma,,Near North Side,41.88895,-87.63364,Entire home/apt,160,160,1,2018-06-21,0.02,31,365,0,City registration pending
14357876,lux furnished condo with A+++ view in River North,556389,Cheryl,,Near North Side,41.89468,-87.62567,Entire home/apt,95,32,34,2022-12-12,0.45,1,151,5,"Per city of chicago, no registration # is needed since this rental is 32 days or more."
12268349,Big Bright Private Room near to Bus and Stores [B2,18714715,Aiste,,Near West Side,41.88097,-87.68732,Private room,55,14,35,2022-11-09,0.44,9,364,6,R17000014214
13247627,Private room twin K3 front,36549783,Jeffrey,,Irving Park,41.962921,-87.735283,Private room,37,2,30,2022-12-04,0.38,12,257,10,R19000039377
12272478,"A+ location by Mag Mile, views, large sunny room",5214172,Matthew,,Near North Side,41.89776,-87.62077,Private room,79,1,304,2022-12-11,3.73,2,54,45,R21000069199
12309410,Expansive 2br/2ba in River North!,33127842,Kari,,Near North Side,41.89555,-87.62984,Entire home/apt,980,90,6,2017-07-07,0.07,15,365,0,City registration pending
13311675,El Motel Dos with Patio in Logan Square,4069585,Liz,,Logan Square,41.92526,-87.70081,Entire home/apt,296,2,108,2022-12-04,1.36,4,275,33,2469905
14431243,"Spacious Lakeview Room w/ TV, Bathroom, Gym & Desk",209564,Ami,,Lake View,41.9442138671875,-87.65602111816406,Private room,86,2,75,2022-10-16,0.97,5,90,6,R22000086910
14446269,Private room with bath near U of C,67390878,Alex,,Hyde Park,41.80018,-87.60443,Private room,41,2,5,2019-10-02,0.07,1,0,0,R17000014242
12434982,"Sunny Room, 1 Street to Lake",8028727,Jorge,,Uptown,41.97343,-87.65546,Private room,39,7,118,2022-09-23,1.49,1,171,7,R19000043358
14486985,"In the heart of Pilsen, Self Check In",42645017,John,,Lower West Side,41.85657,-87.65362,Private room,49,2,224,2022-12-16,2.9,1,3,61,R17000015825
12448898,River North CLEAN MODERN SLEEK - Merchandise Mart,49626033,Roma,,Near North Side,41.88777,-87.63402,Entire home/apt,160,60,0,,,31,365,0,City registration pending
14539561,Classic Chicago Private Sunny Home Roscoe Village & Wrigley,61228,Aisha,,North Center,41.94643,-87.68399,Entire home/apt,141,2,200,2022-12-07,2.6,1,83,36,R20000054149
13390160,"River North's Rock N Roll - Covd Safer, No Common Areas",5640784,Dean,,Near North Side,41.89789,-87.63507,Entire home/apt,308,2,231,2022-12-04,2.91,2,158,39,R21000075005
13414718,Spacious apartment in Logan Square,32970178,Joanne,,Logan Square,41.92178,-87.71199,Entire home/apt,109,2,185,2022-11-20,2.33,1,0,31,R17000017817
13416789,Cozy 2 Bedroom in heart of Lakeview,46109921,Anne,,Lake View,41.93742,-87.66319,Entire home/apt,121,2,464,2022-12-06,5.86,1,58,78,R18000024075
13431644,Wicker Park Landmark Church,588905,Scott,,West Town,41.91083,-87.68311,Entire home/apt,250,32,11,2016-11-18,0.14,1,0,0,R19000042660
